customer_id,age,gender,item_purchased,product_type,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_freq_days
8091,64,Male,Shirt,Apparel,76.82,California,L,Teal,Fall,4.3,No,Store Pickup,No,52,Credit Card,Fortnightly,senior,14
8092,31,Male,Sunglasses,Luxury Goods,93.72,Louisiana,M,Gray,Winter,1.6,No,Next Day Air,Yes,12,Cash,Weekly,young,7
8093,38,Male,Sunglasses,Luxury Goods,89.98,Kentucky,XL,Charcoal,Fall,2.9,Yes,Express,No,29,Venmo,Weekly,adult,7
8094,33,Male,Jacket,Outerwear,105.49,Missouri,M,Turquoise,Summer,2.5,No,Free Shipping,No,42,Venmo,Weekly,adult,7
8095,28,Male,Blouse,Apparel,26.78,Missouri,S,Maroon,Fall,1.9,Yes,Next Day Air,No,8,Cash,Quarterly,young,90
8096,23,Female,Jeans,Apparel,19.71,Wyoming,M,Turquoise,Spring,1.8,No,Next Day Air,Yes,12,Debit Card,Fortnightly,young,14
8097,46,Female,Jeans,Apparel,63.14,New York,L,Pink,Summer,3.6,Yes,Express,No,43,Venmo,Annually,middle_aged,365
8098,33,Male,Blouse,Apparel,105.45,Illinois,L,Teal,Winter,4.5,No,2-Day Shipping,Yes,34,Credit Card,Fortnightly,adult,14
8099,52,Male,Shorts,Apparel,83.34,West Virginia,XL,Blue,Winter,2.1,Yes,Standard,No,7,Venmo,Annually,middle_aged,365
8100,21,Male,Shorts,Apparel,60.99,New Hampshire,S,Maroon,Fall,3.4,No,Express,No,51,PayPal,Annually,young,365
8101,60,Female,Skirt,Apparel,75.52,Massachusetts,XL,Brown,Summer,1.5,Yes,Express,Yes,17,Venmo,Bi-Weekly,senior,14
8102,22,Female,Boots,Footwear,88.31,Montana,S,Turquoise,Summer,4.8,Yes,Express,Yes,34,Credit Card,Weekly,young,7
8103,30,Female,Shirt,Apparel,110.03,Florida,M,Gray,Winter,2.7,No,2-Day Shipping,Yes,21,Cash,Fortnightly,young,14
8104,48,Female,Sweater,Apparel,26.85,Oregon,XL,Yellow,Spring,3.010953979,No,Next Day Air,No,18,PayPal,Bi-Weekly,middle_aged,14
8105,59,Female,Handbag,Bags & Accessories,108.94,Oregon,M,Pink,Spring,4.9,No,Free Shipping,No,31,Venmo,Monthly,senior,30
8106,28,Male,Coat,Outerwear,30.93,Arkansas,L,Olive,Summer,3.4,Yes,Store Pickup,Yes,33,Bank Transfer,Quarterly,young,90
8107,67,Male,Jeans,Apparel,20.72,New Hampshire,XL,Maroon,Winter,1.9,No,Express,Yes,59,PayPal,Weekly,senior,7
8108,19,Male,Shorts,Apparel,69.03,Maine,M,White,Winter,1.6,Yes,Standard,Yes,28,Bank Transfer,Monthly,young,30
8109,38,Male,Sweater,Apparel,33.25,Louisiana,M,Charcoal,Winter,3.4,Yes,Next Day Air,Yes,4,Cash,Fortnightly,adult,14
8110,34,Female,Shoes,Footwear,71.42,Missouri,L,Brown,Winter,3.2,Yes,Express,No,33,Debit Card,Weekly,adult,7
8111,51,Female,Shoes,Footwear,78.99,Missouri,XL,Teal,Spring,3.9,Yes,Standard,No,26,Venmo,Bi-Weekly,middle_aged,14
8112,25,Female,Sandals,Footwear,37.04,Louisiana,XL,Brown,Summer,2.991810919,No,Next Day Air,Yes,29,Venmo,Weekly,young,7
8113,21,Female,Skirt,Apparel,30.81,Illinois,M,Violet,Fall,3.6,No,Next Day Air,No,10,Debit Card,Fortnightly,young,14
8114,60,Male,Watch,Luxury Goods,27.36,Rhode Island,XXL,Yellow,Spring,4.2,No,Free Shipping,Yes,5,Bank Transfer,Quarterly,senior,90
8115,22,Female,Shorts,Apparel,21.36,Illinois,S,Olive,Summer,1.4,No,Express,No,9,PayPal,Fortnightly,young,14
8116,58,Male,Coat,Outerwear,66.99,Louisiana,M,Olive,Winter,4.4,No,Standard,Yes,41,Venmo,Fortnightly,senior,14
8117,36,Male,Shirt,Apparel,94.28,Delaware,S,Violet,Spring,2.6,No,Free Shipping,No,12,Cash,Quarterly,adult,90
8118,25,Male,Skirt,Apparel,41.29,Montana,L,Red,Fall,3.3,Yes,Next Day Air,No,14,Cash,Weekly,young,7
8119,68,Male,Shorts,Apparel,26.92,New York,XXL,Maroon,Spring,1.4,Yes,2-Day Shipping,No,13,Credit Card,Bi-Weekly,senior,14
8120,39,Male,Shirt,Apparel,81.48,Massachusetts,XL,Maroon,Fall,3.5,No,Free Shipping,No,37,Bank Transfer,Weekly,adult,7
8121,34,Female,Belt,Bags & Accessories,50.15,Louisiana,L,Blue,Summer,4.9,Yes,Next Day Air,No,46,Debit Card,Weekly,adult,7
8122,46,Male,Blouse,Apparel,89.29,Arkansas,XL,Gold,Spring,1.7,No,Express,No,7,Credit Card,Weekly,middle_aged,7
8123,25,Male,Belt,Bags & Accessories,35.8,West Virginia,L,Maroon,Spring,4,No,Next Day Air,No,5,Credit Card,Quarterly,young,90
8124,49,Female,Belt,Bags & Accessories,16.56,Texas,M,White,Winter,1.3,Yes,Next Day Air,No,51,Debit Card,Weekly,middle_aged,7
8125,54,Male,Watch,Luxury Goods,65.7,Wyoming,M,Green,Fall,3.7,Yes,2-Day Shipping,No,19,Venmo,Weekly,middle_aged,7
8126,62,Male,Shorts,Apparel,85.43,West Virginia,S,Yellow,Winter,1.2,Yes,Standard,Yes,10,Cash,Monthly,senior,30
8127,52,Female,Dress,Apparel,17.71,Florida,L,Yellow,Spring,4.9,No,Express,Yes,30,Credit Card,Fortnightly,middle_aged,14
8128,64,Male,Handbag,Bags & Accessories,60.38,Maine,XL,Olive,Winter,1,No,Free Shipping,No,8,PayPal,Quarterly,senior,90
8129,56,Male,Shorts,Apparel,94.89,Louisiana,S,Charcoal,Spring,1.7,No,Next Day Air,Yes,35,Cash,Fortnightly,middle_aged,14
8130,48,Male,Hat,Bags & Accessories,21.84,Wyoming,M,Maroon,Fall,1.1,No,Store Pickup,Yes,11,Venmo,Weekly,middle_aged,7
8131,34,Female,Boots,Footwear,32.42,Wyoming,L,Pink,Summer,4.2,No,Next Day Air,No,51,Bank Transfer,Quarterly,adult,90
8132,43,Male,Sweater,Apparel,52.32,Wyoming,M,Teal,Winter,4.3,No,Store Pickup,Yes,8,Bank Transfer,Bi-Weekly,adult,14
8133,64,Female,Dress,Apparel,72.98,Texas,L,Turquoise,Spring,3.5,No,Next Day Air,Yes,26,PayPal,Weekly,senior,7
8134,39,Male,Boots,Footwear,115.66,Oregon,L,Purple,Summer,3.1,No,Free Shipping,No,54,Cash,Fortnightly,adult,14
8135,18,Female,Jeans,Apparel,110.57,Missouri,M,Brown,Fall,1.5,Yes,Free Shipping,No,36,Cash,Fortnightly,young,14
8136,65,Female,Scarf,Apparel,101.27,Maine,M,White,Winter,4.4,Yes,Express,No,12,PayPal,Quarterly,senior,90
8137,31,Female,Coat,Outerwear,46.24,Maine,M,Yellow,Fall,3.1,Yes,2-Day Shipping,No,36,PayPal,Quarterly,young,90
8138,22,Female,Shirt,Apparel,95.18,California,L,Blue,Fall,1.7,No,Express,No,9,Cash,Fortnightly,young,14
8139,47,Male,Sunglasses,Luxury Goods,38.6,New Hampshire,M,Charcoal,Fall,2.7,No,Standard,Yes,34,Venmo,Fortnightly,middle_aged,14
8140,36,Male,Blouse,Apparel,87.45,Hawaii,XXL,White,Fall,3.8,Yes,Free Shipping,No,4,Credit Card,Fortnightly,adult,14
8141,24,Male,Skirt,Apparel,22.88,Ohio,M,Maroon,Summer,3.8,Yes,2-Day Shipping,Yes,28,Cash,Fortnightly,young,14
8142,56,Male,Sandals,Footwear,92.87,Maine,M,Blue,Fall,3.1,No,Store Pickup,No,18,Venmo,Bi-Weekly,middle_aged,14
8143,18,Female,Shorts,Apparel,119.25,Rhode Island,S,Maroon,Winter,4.9,Yes,Standard,Yes,14,Debit Card,Quarterly,young,90
8144,32,Male,Sweater,Apparel,62.47,Montana,XXL,Olive,Spring,4.8,No,2-Day Shipping,No,54,Cash,Bi-Weekly,adult,14
8145,66,Female,Skirt,Apparel,56.24,New York,XL,Violet,Spring,1.9,No,Express,No,59,Cash,Fortnightly,senior,14
8146,23,Female,Blouse,Apparel,74.03,Arkansas,M,Gold,Spring,2.3,No,Standard,No,6,Venmo,Fortnightly,young,14
8147,33,Male,Jacket,Outerwear,22.51,Massachusetts,M,White,Spring,3.5,Yes,2-Day Shipping,Yes,25,Bank Transfer,Fortnightly,adult,14
8148,55,Male,Sandals,Footwear,29.49,Montana,XL,Brown,Spring,1.1,Yes,2-Day Shipping,No,14,Bank Transfer,Fortnightly,middle_aged,14
8149,31,Female,Dress,Apparel,70.42,Florida,S,Turquoise,Fall,2.3,No,Standard,Yes,50,Venmo,Bi-Weekly,young,14
8150,52,Female,Sandals,Footwear,70.36,Kentucky,S,Yellow,Winter,2.4,Yes,Free Shipping,No,33,Credit Card,Weekly,middle_aged,7
8151,42,Female,Blouse,Apparel,32.97,Texas,M,Maroon,Summer,1.5,No,2-Day Shipping,No,9,Debit Card,Monthly,adult,30
8152,20,Female,Shoes,Footwear,45.66,Missouri,L,Silver,Winter,2.991810919,No,Free Shipping,No,18,Venmo,Weekly,young,7
8153,41,Male,Dress,Apparel,87.66,Texas,L,Green,Summer,4,Yes,Free Shipping,No,52,PayPal,Annually,adult,365
8154,30,Female,Watch,Luxury Goods,35.38,Wyoming,L,Green,Spring,2.3,No,Standard,No,51,Cash,Quarterly,young,90
8155,64,Female,Dress,Apparel,38.03,Louisiana,XL,Black,Summer,3,Yes,Free Shipping,No,57,Bank Transfer,Bi-Weekly,senior,14
8156,46,Female,Handbag,Bags & Accessories,62.82,Arkansas,L,Gray,Summer,4.6,Yes,Standard,No,49,Venmo,Monthly,middle_aged,30
8157,33,Female,Dress,Apparel,95.28,New York,M,Gray,Spring,2.6,Yes,Store Pickup,Yes,16,PayPal,Quarterly,adult,90
8158,49,Female,Dress,Apparel,86.79,Louisiana,XXL,Violet,Spring,1.8,No,Free Shipping,Yes,25,Credit Card,Quarterly,middle_aged,90
8159,61,Female,Shorts,Apparel,23.71,Rhode Island,L,Violet,Winter,3.1,Yes,2-Day Shipping,No,38,PayPal,Bi-Weekly,senior,14
8160,32,Male,Belt,Bags & Accessories,24.55,California,L,Olive,Summer,4.6,Yes,Express,No,43,Bank Transfer,Weekly,adult,7
8161,41,Female,Shoes,Footwear,70.87,Texas,L,Charcoal,Fall,2.6,No,2-Day Shipping,Yes,8,Cash,Quarterly,adult,90
8162,50,Male,Jacket,Outerwear,28.88,Illinois,XXL,Maroon,Spring,3.5,Yes,2-Day Shipping,Yes,21,Credit Card,Quarterly,middle_aged,90
8163,36,Male,Shoes,Footwear,22.01,Rhode Island,L,Violet,Winter,2.9,No,2-Day Shipping,No,6,PayPal,Bi-Weekly,adult,14
8164,19,Male,Belt,Bags & Accessories,53.55,California,XL,Violet,Spring,2.972365196,No,Free Shipping,No,42,PayPal,Fortnightly,young,14
8165,64,Female,Scarf,Apparel,67.06,Missouri,S,Olive,Summer,3.010953979,No,Next Day Air,No,4,PayPal,Quarterly,senior,90
8166,28,Male,Watch,Luxury Goods,80.46,Kentucky,XXL,Red,Fall,2.7,No,Express,No,36,Cash,Quarterly,young,90
8167,62,Male,Shorts,Apparel,73.05,Maine,S,Olive,Winter,3.010953979,No,Standard,Yes,55,Cash,Quarterly,senior,90
8168,64,Male,Shirt,Apparel,97.4,Oregon,XL,Silver,Fall,3.1,No,Express,No,55,Cash,Bi-Weekly,senior,14
8169,57,Female,Belt,Bags & Accessories,52.12,Florida,L,Green,Spring,2.1,No,Next Day Air,Yes,46,Debit Card,Bi-Weekly,senior,14
8170,58,Female,Coat,Outerwear,20.77,Ohio,S,Yellow,Summer,2.9,Yes,Express,Yes,14,Bank Transfer,Fortnightly,senior,14
8171,58,Female,Shirt,Apparel,20.93,Louisiana,M,Blue,Fall,3.010953979,Yes,2-Day Shipping,No,35,Cash,Weekly,senior,7
8172,34,Male,Belt,Bags & Accessories,105.54,Hawaii,XL,Charcoal,Summer,2.6,Yes,Store Pickup,No,55,Cash,Quarterly,adult,90
8173,47,Female,Jeans,Apparel,107.85,Delaware,M,Turquoise,Winter,2.6,No,Store Pickup,No,11,Venmo,Bi-Weekly,middle_aged,14
8174,18,Female,Coat,Outerwear,31.5,West Virginia,M,Gold,Summer,4.5,No,Next Day Air,Yes,10,Cash,Bi-Weekly,young,14
8175,25,Female,Watch,Luxury Goods,61.33,New York,S,Gold,Fall,2.3,No,Store Pickup,No,6,Bank Transfer,Bi-Weekly,young,14
8176,59,Female,Shoes,Footwear,42.7,Arkansas,M,Green,Winter,2.991810919,Yes,2-Day Shipping,No,21,Venmo,Weekly,senior,7
8177,63,Female,Sunglasses,Luxury Goods,54.48,Maine,L,Turquoise,Spring,3.9,Yes,Express,No,25,Bank Transfer,Fortnightly,senior,14
8178,36,Male,Jeans,Apparel,57.53,Massachusetts,L,Pink,Fall,3.3,No,Express,Yes,44,PayPal,Fortnightly,adult,14
8179,21,Male,Belt,Bags & Accessories,15.6,Kentucky,M,Turquoise,Spring,1.7,Yes,2-Day Shipping,No,1,Credit Card,Annually,young,365
8180,66,Male,Shirt,Apparel,109.35,Ohio,M,Pink,Spring,5,Yes,Free Shipping,Yes,25,Bank Transfer,Bi-Weekly,senior,14
8181,50,Male,Sunglasses,Luxury Goods,81.4,Ohio,L,White,Summer,1.5,Yes,Express,No,59,Venmo,Bi-Weekly,middle_aged,14
8182,40,Female,Sunglasses,Luxury Goods,24.18,California,M,Pink,Winter,4.2,No,Express,No,26,PayPal,Quarterly,adult,90
8183,49,Male,Skirt,Apparel,72.66,Florida,L,Silver,Fall,2.8,Yes,Standard,No,59,Bank Transfer,Bi-Weekly,middle_aged,14
8184,51,Female,Handbag,Bags & Accessories,94.11,Hawaii,S,Blue,Spring,4.4,No,2-Day Shipping,No,12,Cash,Fortnightly,middle_aged,14
8185,37,Female,Hat,Bags & Accessories,84.66,Delaware,XXL,Teal,Fall,4.4,No,Standard,Yes,12,Credit Card,Monthly,adult,30
8186,56,Male,Watch,Luxury Goods,34.27,California,M,Brown,Spring,1.7,Yes,Standard,No,3,PayPal,Quarterly,middle_aged,90
8187,37,Male,Coat,Outerwear,37.33,Maine,L,Blue,Winter,2.3,Yes,Express,No,48,Cash,Bi-Weekly,adult,14
8188,54,Female,Skirt,Apparel,63.92,Texas,XL,Silver,Fall,4.3,No,Free Shipping,No,6,Credit Card,Fortnightly,middle_aged,14
8189,66,Male,Belt,Bags & Accessories,28.74,Missouri,S,Charcoal,Fall,3,No,Store Pickup,Yes,35,PayPal,Weekly,senior,7
8190,34,Female,Coat,Outerwear,78.63,Illinois,XL,Gray,Summer,2.9,No,2-Day Shipping,Yes,23,PayPal,Bi-Weekly,adult,14
8191,41,Male,Sandals,Footwear,75.58,Oregon,XXL,Black,Summer,1.2,No,Store Pickup,Yes,41,Cash,Bi-Weekly,adult,14
8192,60,Male,Dress,Apparel,70.9,California,S,Blue,Summer,5,No,2-Day Shipping,Yes,35,Credit Card,Weekly,senior,7
8193,22,Female,Belt,Bags & Accessories,27.03,Wyoming,L,Purple,Summer,3.3,No,Standard,Yes,23,Cash,Quarterly,young,90
8194,24,Female,Jeans,Apparel,106.32,Missouri,S,Purple,Fall,4,No,Free Shipping,No,11,Cash,Quarterly,young,90
8195,56,Male,Belt,Bags & Accessories,27.78,Oregon,L,Maroon,Fall,4,No,Free Shipping,No,49,Bank Transfer,Fortnightly,middle_aged,14
8196,56,Male,Blouse,Apparel,35.88,Montana,L,Pink,Winter,1.6,No,Store Pickup,No,56,PayPal,Bi-Weekly,middle_aged,14
8197,63,Male,Shorts,Apparel,60.64,Maine,XL,White,Summer,4.9,No,2-Day Shipping,No,24,Venmo,Quarterly,senior,90
8198,34,Female,Scarf,Apparel,72.29,Florida,XL,Pink,Fall,1,No,Next Day Air,Yes,54,Bank Transfer,Fortnightly,adult,14
8199,31,Male,Blouse,Apparel,58.95,Hawaii,M,Violet,Winter,3.2,Yes,Store Pickup,Yes,40,Venmo,Annually,young,365
8200,41,Male,Belt,Bags & Accessories,109.8,Illinois,M,Blue,Summer,3.1,Yes,Next Day Air,No,36,Venmo,Bi-Weekly,adult,14
8201,20,Female,Jeans,Apparel,25.8,Hawaii,M,Gray,Spring,2.5,No,Next Day Air,Yes,2,Credit Card,Monthly,young,30
8202,56,Female,Watch,Luxury Goods,106.26,Hawaii,S,Black,Summer,4.6,Yes,Express,Yes,3,Bank Transfer,Fortnightly,middle_aged,14
8203,53,Male,Shoes,Footwear,92.06,Delaware,M,Charcoal,Winter,2.991810919,No,Express,Yes,22,Cash,Weekly,middle_aged,7
8204,22,Male,Coat,Outerwear,74.48,Louisiana,L,Turquoise,Winter,2.5,Yes,Standard,No,7,Venmo,Weekly,young,7
8205,34,Male,Blouse,Apparel,17.69,Rhode Island,XL,Teal,Summer,4,Yes,Free Shipping,No,53,Venmo,Quarterly,adult,90
8206,57,Male,Sandals,Footwear,87.87,Delaware,XXL,Pink,Fall,2.1,Yes,Express,No,14,Credit Card,Quarterly,senior,90
8207,68,Male,Blouse,Apparel,69.41,West Virginia,XL,Green,Winter,3.010953979,Yes,Free Shipping,No,32,PayPal,Monthly,senior,30
8208,19,Male,Shirt,Apparel,59.23,West Virginia,XL,Red,Fall,3,No,Free Shipping,No,26,Venmo,Fortnightly,young,14
8209,40,Male,Dress,Apparel,72.72,Maine,XXL,White,Fall,2.6,No,Store Pickup,Yes,32,PayPal,Quarterly,adult,90
8210,41,Male,Sunglasses,Luxury Goods,98.78,New York,L,Black,Winter,2.1,No,Standard,No,29,Venmo,Annually,adult,365
8211,45,Male,Sandals,Footwear,118.87,Ohio,XXL,Brown,Fall,4.4,No,Express,No,38,Credit Card,Fortnightly,middle_aged,14
8212,62,Female,Jeans,Apparel,63.24,Maine,XL,White,Fall,1.7,Yes,Free Shipping,No,2,Venmo,Quarterly,senior,90
8213,22,Male,Sandals,Footwear,114.05,Arkansas,XXL,Violet,Spring,1.7,No,Express,No,32,Credit Card,Weekly,young,7
8214,52,Male,Sunglasses,Luxury Goods,72.94,Montana,XXL,Green,Spring,3,No,Store Pickup,Yes,53,Credit Card,Quarterly,middle_aged,90
8215,21,Male,Shorts,Apparel,65.04,Massachusetts,S,Gold,Winter,3,Yes,2-Day Shipping,No,36,Credit Card,Annually,young,365
8216,34,Female,Boots,Footwear,56.49,New Hampshire,L,White,Summer,1.4,Yes,2-Day Shipping,No,15,PayPal,Fortnightly,adult,14
8217,60,Male,Handbag,Bags & Accessories,58.67,Florida,L,Violet,Fall,4.9,No,Free Shipping,No,48,Venmo,Monthly,senior,30
8218,67,Female,Jeans,Apparel,48.07,Illinois,L,Turquoise,Winter,3.010953979,Yes,2-Day Shipping,Yes,12,Venmo,Weekly,senior,7
8219,30,Male,Handbag,Bags & Accessories,80.9,New Hampshire,S,Yellow,Summer,3.1,No,Express,Yes,54,Credit Card,Weekly,young,7
8220,49,Male,Scarf,Apparel,102.89,West Virginia,L,Gray,Winter,2.1,Yes,Store Pickup,No,25,Debit Card,Bi-Weekly,middle_aged,14
8221,55,Female,Skirt,Apparel,97.2,California,XL,Maroon,Fall,3.9,Yes,Next Day Air,No,35,Cash,Bi-Weekly,middle_aged,14
8222,53,Female,Dress,Apparel,109.05,New Hampshire,XL,Silver,Summer,2.1,Yes,Store Pickup,No,52,Venmo,Bi-Weekly,middle_aged,14
8223,60,Male,Dress,Apparel,36.59,Montana,L,Purple,Spring,3.010953979,No,Next Day Air,No,3,Debit Card,Quarterly,senior,90
8224,57,Female,Blouse,Apparel,57.24,California,S,Purple,Summer,4.5,Yes,Store Pickup,No,15,Credit Card,Fortnightly,senior,14
8225,56,Male,Shorts,Apparel,52.01,New York,L,Maroon,Spring,3.9,No,Store Pickup,No,14,Cash,Quarterly,middle_aged,90
8226,29,Male,Boots,Footwear,116.22,Florida,M,Yellow,Summer,2.1,No,Store Pickup,No,41,PayPal,Monthly,young,30
8227,24,Male,Boots,Footwear,32.6,Missouri,M,Maroon,Winter,2.991810919,No,Free Shipping,No,54,Venmo,Monthly,young,30
8228,33,Female,Skirt,Apparel,16.94,New Hampshire,M,Charcoal,Fall,3.010953979,Yes,Free Shipping,Yes,19,Venmo,Fortnightly,adult,14
8229,69,Female,Sandals,Footwear,74.45,Massachusetts,M,Violet,Summer,4.4,Yes,Standard,No,17,Bank Transfer,Monthly,senior,30
8230,56,Female,Shirt,Apparel,89.86,Kentucky,M,Gray,Winter,2.7,No,Next Day Air,No,46,Venmo,Quarterly,middle_aged,90
8231,60,Male,Dress,Apparel,118.75,Massachusetts,XL,Charcoal,Winter,3.010953979,No,Store Pickup,Yes,19,Credit Card,Bi-Weekly,senior,14
8232,66,Male,Scarf,Apparel,16.41,New York,L,Gray,Fall,2.8,Yes,Store Pickup,Yes,43,PayPal,Fortnightly,senior,14
8233,47,Male,Boots,Footwear,38.63,California,L,Violet,Fall,3.5,No,Store Pickup,Yes,2,PayPal,Weekly,middle_aged,7
8234,54,Male,Hat,Bags & Accessories,30.98,New York,XXL,Black,Summer,4.3,Yes,Next Day Air,No,37,PayPal,Fortnightly,middle_aged,14
8235,34,Female,Coat,Outerwear,104.5,Oregon,S,Blue,Winter,2.982608696,Yes,Next Day Air,No,58,PayPal,Bi-Weekly,adult,14
8236,46,Female,Sunglasses,Luxury Goods,52.73,Oregon,M,Black,Spring,4.4,Yes,Standard,Yes,27,PayPal,Fortnightly,middle_aged,14
8237,21,Female,Skirt,Apparel,53.88,California,XL,Purple,Summer,2.3,Yes,Next Day Air,No,55,Venmo,Weekly,young,7
8238,25,Male,Watch,Luxury Goods,45.06,West Virginia,XL,Teal,Winter,3.3,Yes,2-Day Shipping,Yes,13,Debit Card,Weekly,young,7
8239,58,Male,Handbag,Bags & Accessories,56.17,Delaware,M,Black,Fall,2,No,Free Shipping,No,7,Debit Card,Monthly,senior,30
8240,61,Male,Shoes,Footwear,99.17,Florida,XXL,Blue,Spring,4.6,No,Express,No,3,Cash,Bi-Weekly,senior,14
8241,64,Female,Blouse,Apparel,20.01,Maine,XXL,Olive,Winter,3.6,Yes,Free Shipping,Yes,37,Credit Card,Monthly,senior,30
8242,43,Male,Jacket,Outerwear,114.45,Delaware,S,Pink,Winter,3.3,No,Store Pickup,No,38,Debit Card,Bi-Weekly,adult,14
8243,55,Female,Shoes,Footwear,41.46,Arkansas,L,Pink,Summer,1.8,Yes,Standard,No,56,Debit Card,Fortnightly,middle_aged,14
8244,28,Male,Hat,Bags & Accessories,80.98,Arkansas,S,Brown,Spring,4.1,No,Next Day Air,No,9,Cash,Fortnightly,young,14
8245,31,Male,Scarf,Apparel,82.7,New York,L,Teal,Spring,3.1,Yes,Next Day Air,Yes,10,Credit Card,Fortnightly,young,14
8246,59,Male,Coat,Outerwear,102.16,Arkansas,L,Pink,Summer,3.6,Yes,Store Pickup,Yes,31,PayPal,Quarterly,senior,90
8247,66,Female,Scarf,Apparel,64.4,California,S,Yellow,Fall,4,No,Store Pickup,No,11,Debit Card,Bi-Weekly,senior,14
8248,66,Male,Coat,Outerwear,45.56,Delaware,M,Charcoal,Fall,3.5,Yes,Standard,No,9,PayPal,Quarterly,senior,90
8249,35,Male,Belt,Bags & Accessories,82.66,Montana,L,Pink,Summer,3.4,Yes,Next Day Air,No,46,PayPal,Annually,adult,365
8250,36,Female,Dress,Apparel,90.45,Delaware,M,Pink,Spring,1.4,Yes,Standard,No,17,Venmo,Monthly,adult,30
8251,29,Male,Handbag,Bags & Accessories,89.02,Montana,S,Gold,Fall,3.8,Yes,Store Pickup,No,32,Credit Card,Annually,young,365
8252,30,Female,Shirt,Apparel,116.2,Kentucky,XXL,Green,Summer,4.3,No,2-Day Shipping,Yes,54,Venmo,Monthly,young,30
8253,44,Female,Scarf,Apparel,45.1,Massachusetts,M,White,Spring,3.9,Yes,Free Shipping,Yes,21,Credit Card,Bi-Weekly,middle_aged,14
8254,23,Male,Watch,Luxury Goods,28.92,Rhode Island,L,Silver,Winter,1.5,Yes,Store Pickup,No,29,Bank Transfer,Quarterly,young,90
8255,32,Male,Shorts,Apparel,103.24,Missouri,L,Charcoal,Fall,1.7,No,Express,No,50,Bank Transfer,Fortnightly,adult,14
8256,43,Female,Jacket,Outerwear,24.62,Montana,M,Gold,Spring,2.9,No,2-Day Shipping,No,13,Debit Card,Bi-Weekly,adult,14
8257,39,Female,Scarf,Apparel,89.25,Oregon,S,Black,Spring,4.8,No,Free Shipping,No,28,PayPal,Bi-Weekly,adult,14
8258,63,Male,Skirt,Apparel,65.65,New Hampshire,XXL,Blue,Fall,3.010953979,No,Express,Yes,52,Debit Card,Fortnightly,senior,14
8259,21,Male,Scarf,Apparel,66.74,Massachusetts,XL,Olive,Spring,2,No,2-Day Shipping,No,2,Debit Card,Weekly,young,7
8260,64,Female,Hat,Bags & Accessories,90.85,Hawaii,L,Red,Summer,3.6,No,Store Pickup,No,36,Credit Card,Fortnightly,senior,14
8261,35,Female,Jeans,Apparel,17.38,Massachusetts,L,Black,Summer,4.9,Yes,Next Day Air,No,55,Debit Card,Monthly,adult,30
8262,46,Female,Shoes,Footwear,24.42,Montana,L,Gray,Spring,1.2,No,Store Pickup,No,49,Venmo,Fortnightly,middle_aged,14
8263,19,Male,Scarf,Apparel,19.08,California,L,White,Summer,3.3,No,Store Pickup,No,1,PayPal,Weekly,young,7
8264,36,Female,Coat,Outerwear,63.81,New York,L,White,Fall,4.7,Yes,Free Shipping,No,24,Credit Card,Quarterly,adult,90
8265,23,Female,Shirt,Apparel,87.24,Missouri,M,Pink,Winter,3,No,Express,Yes,2,Credit Card,Bi-Weekly,young,14
8266,55,Female,Shorts,Apparel,42.04,Florida,S,Teal,Winter,4.2,Yes,Store Pickup,Yes,29,Bank Transfer,Annually,middle_aged,365
8267,53,Female,Watch,Luxury Goods,116.91,California,M,Yellow,Summer,3.7,Yes,2-Day Shipping,No,2,Venmo,Annually,middle_aged,365
8268,39,Male,Boots,Footwear,50.27,Rhode Island,XXL,Blue,Summer,2.991810919,No,Next Day Air,No,29,Cash,Fortnightly,adult,14
8269,22,Male,Dress,Apparel,59.61,Illinois,L,Gray,Winter,1.7,No,Standard,Yes,53,PayPal,Monthly,young,30
8270,53,Male,Watch,Luxury Goods,105.41,Ohio,L,Turquoise,Spring,2.8,No,Free Shipping,No,44,Credit Card,Monthly,middle_aged,30
8271,42,Female,Sweater,Apparel,83.95,Oregon,L,Olive,Winter,3,Yes,2-Day Shipping,Yes,48,PayPal,Quarterly,adult,90
8272,40,Female,Jacket,Outerwear,57.94,Louisiana,L,Gray,Summer,2.2,Yes,Next Day Air,Yes,55,Bank Transfer,Bi-Weekly,adult,14
8273,58,Female,Coat,Outerwear,118.9,Texas,XL,Brown,Winter,1.4,Yes,Free Shipping,No,58,Credit Card,Fortnightly,senior,14
8274,48,Male,Shorts,Apparel,69,Kentucky,S,Black,Fall,3.7,No,Next Day Air,No,14,PayPal,Quarterly,middle_aged,90
8275,43,Male,Blouse,Apparel,66.13,Louisiana,XL,Brown,Fall,2.9,Yes,Free Shipping,Yes,45,Credit Card,Fortnightly,adult,14
8276,50,Female,Jacket,Outerwear,47.04,Maine,XXL,Charcoal,Summer,4.5,Yes,Store Pickup,No,18,Venmo,Fortnightly,middle_aged,14
8277,38,Male,Boots,Footwear,78.92,Florida,XXL,Turquoise,Fall,3.2,No,Standard,Yes,6,Bank Transfer,Weekly,adult,7
8278,57,Male,Sandals,Footwear,118.45,Texas,L,White,Fall,3.9,Yes,Store Pickup,Yes,45,PayPal,Fortnightly,senior,14
8279,21,Female,Blouse,Apparel,112.2,Delaware,XL,Gold,Summer,2,Yes,Store Pickup,No,13,Credit Card,Quarterly,young,90
